MIB Module,Object Name,OID,Kind,Syntax,Access,Description
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQueuePolicersFc,1.3.6.1.4.1.5468.100.14.1.1.213,scalar,TruthValue,read-only,"If true, the platform supports flow control in queue policers."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasPortShapersDlb,1.3.6.1.4.1.5468.100.14.1.1.214,scalar,TruthValue,read-only,"If true, the platform supports dual leaky bucket egress port shapers."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQueueShapersDlb,1.3.6.1.4.1.5468.100.14.1.1.215,scalar,TruthValue,read-only,"If true, the platform supports dual leaky bucket egress queue shapers."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQueueShapersExcess,1.3.6.1.4.1.5468.100.14.1.1.216,scalar,TruthValue,read-only,"If true, the platform supports excess bandwidth in egress queue shapers."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasWredV3,1.3.6.1.4.1.5468.100.14.1.1.217,scalar,TruthValue,read-only,"If true, the platform supports WRED version 3."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQce,1.3.6.1.4.1.5468.100.14.1.1.301,scalar,TruthValue,read-only,"If true, the platform supports QCEs."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQceAddressMode,1.3.6.1.4.1.5468.100.14.1.1.302,scalar,TruthValue,read-only,"If true, the platform supports QCE address mode."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQceKeyType,1.3.6.1.4.1.5468.100.14.1.1.303,scalar,TruthValue,read-only,"If true, the platform supports QCE key type."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQceMacOui,1.3.6.1.4.1.5468.100.14.1.1.304,scalar,TruthValue,read-only,"If true, the platform supports QCE MAC OUI part only (24 most significant bits)."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQceDmac,1.3.6.1.4.1.5468.100.14.1.1.305,scalar,TruthValue,read-only,"If true, the platform supports QCE destination MAC keys."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQceDip,1.3.6.1.4.1.5468.100.14.1.1.306,scalar,TruthValue,read-only,"If true, the platform supports QCE destination IP keys."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQceCTag,1.3.6.1.4.1.5468.100.14.1.1.307,scalar,TruthValue,read-only,"If true, the platform supports QCE VLAN C-TAG keys."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQceSTag,1.3.6.1.4.1.5468.100.14.1.1.308,scalar,TruthValue,read-only,"If true, the platform supports QCE VLAN S-TAG keys."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQceInnerTag,1.3.6.1.4.1.5468.100.14.1.1.309,scalar,TruthValue,read-only,"If true, the platform supports QCE inner VLAN tag keys."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQceActionPcpDei,1.3.6.1.4.1.5468.100.14.1.1.310,scalar,TruthValue,read-only,"If true, the platform supports QCE PCP and DEI actions."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasQceActionPolicy,1.3.6.1.4.1.5468.100.14.1.1.311,scalar,TruthValue,read-only,"If true, the platform supports QCE policy actions."
ML540M-QOS-MIB,ml540mQosCapabilitiesHasShapersRt,1.3.6.1.4.1.5468.100.14.1.1.312,scalar,TruthValue,read-only,"If true, the platform supports rate-type configurable egress shapers."
ML540M-QOS-MIB,ml540mQosConfigGlobalsStormPolicersUnicastEnable,1.3.6.1.4.1.5468.100.14.1.2.1.1.1.1,scalar,TruthValue,read-write,"If true, the storm policer is enabled. This object is only valid if QosCapabilitiesHasGlobalStormPolicers is true."
ML540M-QOS-MIB,ml540mQosConfigGlobalsStormPolicersUnicastRate,1.3.6.1.4.1.5468.100.14.1.2.1.1.1.2,scalar,Unsigned32,read-write,Configure the storm policer rate. Valid range is from the smallest value of QosCapabilitiesGlobalStormBitRateMin and QosCapabilitiesGlobalStormFrameRa
ML540M-QOS-MIB,ml540mQosConfigGlobalsStormPolicersUnicastFrameRate,1.3.6.1.4.1.5468.100.14.1.2.1.1.1.3,scalar,TruthValue,read-write,"If true, the rate is measured in fps instead of kbps. fps (FrameRate == TRUE) is only valid if QosCapabilitiesGlobalStormFrameRateMax is non-zero. kbp"
ML540M-QOS-MIB,ml540mQosConfigGlobalsStormPolicersMulticastEnable,1.3.6.1.4.1.5468.100.14.1.2.1.1.2.1,scalar,TruthValue,read-write,"If true, the storm policer is enabled. This object is only valid if QosCapabilitiesHasGlobalStormPolicers is true."
ML540M-QOS-MIB,ml540mQosConfigGlobalsStormPolicersMulticastRate,1.3.6.1.4.1.5468.100.14.1.2.1.1.2.2,scalar,Unsigned32,read-write,Configure the storm policer rate. Valid range is from the smallest value of QosCapabilitiesGlobalStormBitRateMin and QosCapabilitiesGlobalStormFrameRa
ML540M-QOS-MIB,ml540mQosConfigGlobalsStormPolicersMulticastFrameRate,1.3.6.1.4.1.5468.100.14.1.2.1.1.2.3,scalar,TruthValue,read-write,"If true, the rate is measured in fps instead of kbps. fps (FrameRate == TRUE) is only valid if QosCapabilitiesGlobalStormFrameRateMax is non-zero. kbp"
ML540M-QOS-MIB,ml540mQosConfigGlobalsStormPolicersBroadcastEnable,1.3.6.1.4.1.5468.100.14.1.2.1.1.3.1,scalar,TruthValue,read-write,"If true, the storm policer is enabled. This object is only valid if QosCapabilitiesHasGlobalStormPolicers is true."
ML540M-QOS-MIB,ml540mQosConfigGlobalsStormPolicersBroadcastRate,1.3.6.1.4.1.5468.100.14.1.2.1.1.3.2,scalar,Unsigned32,read-write,Configure the storm policer rate. Valid range is from the smallest value of QosCapabilitiesGlobalStormBitRateMin and QosCapabilitiesGlobalStormFrameRa
ML540M-QOS-MIB,ml540mQosConfigGlobalsStormPolicersBroadcastFrameRate,1.3.6.1.4.1.5468.100.14.1.2.1.1.3.3,scalar,TruthValue,read-write,"If true, the rate is measured in fps instead of kbps. fps (FrameRate == TRUE) is only valid if QosCapabilitiesGlobalStormFrameRateMax is non-zero. kbp"
ML540M-QOS-MIB,ml540mQosConfigGlobalsWredGroup,1.3.6.1.4.1.5468.100.14.1.2.1.2.1.1,column,Integer32 (1..3),not-accessible,WRED group index.
ML540M-QOS-MIB,ml540mQosConfigGlobalsWredQueue,1.3.6.1.4.1.5468.100.14.1.2.1.2.1.2,column,Integer32 (0..7),not-accessible,Queue index.
ML540M-QOS-MIB,ml540mQosConfigGlobalsWredDpl,1.3.6.1.4.1.5468.100.14.1.2.1.2.1.3,column,Integer32 (0..3),not-accessible,DPL index.
ML540M-QOS-MIB,ml540mQosConfigGlobalsWredEnable,1.3.6.1.4.1.5468.100.14.1.2.1.2.1.4,column,TruthValue,read-write,"If true, RED is enabled for this queue."
ML540M-QOS-MIB,ml540mQosConfigGlobalsWredMinimumFillLevel,1.3.6.1.4.1.5468.100.14.1.2.1.2.1.5,column,VTSSPercent,read-write,"Controls the lower RED fill level threshold in percent of the whole queue. If the queue filling level is below this threshold, the drop probability is"
ML540M-QOS-MIB,ml540mQosConfigGlobalsWredMaximum,1.3.6.1.4.1.5468.100.14.1.2.1.2.1.6,column,VTSSPercent,read-write,Controls the upper RED drop probability or fill level threshold for frames marked with Drop Precedence Level 1 (yellow frames). Valid range is 1-100. 
ML540M-QOS-MIB,ml540mQosConfigGlobalsWredMaxSelector,1.3.6.1.4.1.5468.100.14.1.2.1.2.1.7,column,VTSSQosWredMaxSelector,read-write,Selects whether 'Maximum' controls 'Maximum Drop Probability' or 'Maximum Fill Level'. This object is only valid if QosCapabilitiesHasWredV2 or QosCap
ML540M-QOS-MIB,ml540mQosConfigGlobalsWredMaximumDp1,1.3.6.1.4.1.5468.100.14.1.2.1.2.1.8,column,VTSSPercent,read-write,Controls the upper RED drop probability for frames marked with Drop Precedence Level 1 (yellow frames). Valid range is 0-100. This object is only vali
ML540M-QOS-MIB,ml540mQosConfigGlobalsWredMaximumDp2,1.3.6.1.4.1.5468.100.14.1.2.1.2.1.9,column,VTSSPercent,read-write,Controls the upper RED drop probability for frames marked with Drop Precedence Level 2 (yellow frames). Valid range is 0-100. This object is only vali
ML540M-QOS-MIB,ml540mQosConfigGlobalsWredMaximumDp3,1.3.6.1.4.1.5468.100.14.1.2.1.2.1.10,column,VTSSPercent,read-write,Controls the upper RED drop probability for frames marked with Drop Precedence Level 3 (yellow frames). Valid range is 0-100. This object is only vali
ML540M-QOS-MIB,ml540mQosConfigGlobalsDscpDscp,1.3.6.1.4.1.5468.100.14.1.2.1.3.1.1,column,Dscp,not-accessible,DSCP index.
ML540M-QOS-MIB,ml540mQosConfigGlobalsDscpTrust,1.3.6.1.4.1.5468.100.14.1.2.1.3.1.2,column,TruthValue,read-write,"If true, this DSCP value is trusted. Packets arriving on interfaces where 'TrustDscp' is enabled will be classified to the corresponding CoS and DPL i"
ML540M-QOS-MIB,ml540mQosConfigGlobalsDscpCos,1.3.6.1.4.1.5468.100.14.1.2.1.3.1.3,column,Unsigned32,read-write,The CoS value which the DSCP value maps to. Valid range is qosCapabilitiesClassMin-qosCapabilitiesClassMax.
ML540M-QOS-MIB,ml540mQosConfigGlobalsDscpDpl,1.3.6.1.4.1.5468.100.14.1.2.1.3.1.4,column,VTSSUnsigned8,read-write,The DPL (Drop Precedence Level) which the DSCP value maps to. Valid range is qosCapabilitiesDplMin-qosCapabilitiesDplMax.
ML540M-QOS-MIB,ml540mQosConfigGlobalsDscpIngressTranslation,1.3.6.1.4.1.5468.100.14.1.2.1.3.1.5,column,Dscp,read-write,The new classified DSCP value which the original DSCP value is replaced with if 'DscpTranslate' is enabled on the interface
ML540M-QOS-MIB,ml540mQosConfigGlobalsDscpClassify,1.3.6.1.4.1.5468.100.14.1.2.1.3.1.6,column,TruthValue,read-write,"If true, then packets received on interfaces where 'DscpClassify' is set to 'selected' will be classified to a new DSCP value based on the values conf"
ML540M-QOS-MIB,ml540mQosConfigGlobalsDscpEgressTranslation,1.3.6.1.4.1.5468.100.14.1.2.1.3.1.7,column,Dscp,read-write,The new DSCP value that will be written into the packet at egress if 'DscpRemark' on the interface is set to 'remap' or 'remap-dp'. If 'remap-dp' is s
ML540M-QOS-MIB,ml540mQosConfigGlobalsDscpEgressTranslationDp1,1.3.6.1.4.1.5468.100.14.1.2.1.3.1.8,column,Dscp,read-write,The new DSCP value that will be written into the packet at egress if 'DscpRemark' on the interface is set to 'remap-dp'. Only packets classified to Dp
ML540M-QOS-MIB,ml540mQosConfigGlobalsCosToDscpCos,1.3.6.1.4.1.5468.100.14.1.2.1.4.1.1,column,Integer32 (0..7),not-accessible,CoS index.
ML540M-QOS-MIB,ml540mQosConfigGlobalsCosToDscpDscp,1.3.6.1.4.1.5468.100.14.1.2.1.4.1.2,column,Dscp,read-write,If qosCapabilitiesHasDscpDplClassification is true: This is the DSCP value which the classified CoS value maps to when the classified DPL is 0. If qos
ML540M-QOS-MIB,ml540mQosConfigGlobalsCosToDscpDscpDp1,1.3.6.1.4.1.5468.100.14.1.2.1.4.1.3,column,Dscp,read-write,The DSCP value which the classified CoS value maps to when the classified DPL is 1. This object is only valid if QosCapabilitiesHasDscpDplClassificati
ML540M-QOS-MIB,ml540mQosConfigGlobalsCosToDscpDscpDp2,1.3.6.1.4.1.5468.100.14.1.2.1.4.1.4,column,Dscp,read-write,The DSCP value which the classified CoS value maps to when the classified DPL is 2. This object is only valid if QosCapabilitiesHasDscpDplClassificati
ML540M-QOS-MIB,ml540mQosConfigGlobalsCosToDscpDscpDp3,1.3.6.1.4.1.5468.100.14.1.2.1.4.1.5,column,Dscp,read-write,The DSCP value which the classified CoS value maps to when the classified DPL is 3. This object is only valid if QosCapabilitiesHasDscpDplClassificati
ML540M-QOS-MIB,ml540mQosConfigInterfaceIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-QOS-MIB,ml540mQosConfigInterfaceCos,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.2,column,Unsigned32,read-write,The default CoS value a packet is classified to. Valid range is qosCapabilitiesClassMin-qosCapabilitiesClassMax.
ML540M-QOS-MIB,ml540mQosConfigInterfaceDpl,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.3,column,VTSSUnsigned8,read-write,The default DPL (Drop Precedence Level) a packet is classified to. Valid range is qosCapabilitiesDplMin-qosCapabilitiesDplMax.
ML540M-QOS-MIB,ml540mQosConfigInterfacePcp,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.4,column,Unsigned32,read-write,The default PCP value a packet is classified to. Valid range is 0-7. This object is only valid if QosCapabilitiesHasFixedTagCosMap is false.
ML540M-QOS-MIB,ml540mQosConfigInterfaceDei,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.5,column,VTSSUnsigned8,read-write,The default DEI value a packet is classified to. Valid range is 0-1. This object is only valid if QosCapabilitiesHasFixedTagCosMap is false.
ML540M-QOS-MIB,ml540mQosConfigInterfaceTrustTag,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.6,column,TruthValue,read-write,"If true and the packet is VLAN tagged, then the CoS and DPL assigned to the packet is the PCP and DEI value in the packet mapped to a CoS and DPL valu"
ML540M-QOS-MIB,ml540mQosConfigInterfaceTrustDscp,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.7,column,TruthValue,read-write,"If true and the packet type is IPv4 or IPv6 and the packet DSCP value is trusted in qosConfigGlobalsDscpTable, then the CoS and DPL assigned to the pa"
ML540M-QOS-MIB,ml540mQosConfigInterfaceDwrrCount,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.8,column,VTSSUnsigned8,read-write,The number of queues that are running Deficit Weighted Round Robin scheduling. This value is restricted to 0 or one of the values defined by qosCapabi
ML540M-QOS-MIB,ml540mQosConfigInterfaceTagRemarkingMode,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.9,column,VTSSQosTagRemarkingMode,read-write,Selects the tag remarking mode for egress. Valid values are: 'classified' : Remark the tag with the classified values of PCP and DEI. 'default' : Rema
ML540M-QOS-MIB,ml540mQosConfigInterfaceTagPcp,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.10,column,Unsigned32,read-write,The PCP value to put in the packet if TagRemarkingMode is set to 'default'. Valid range is 0-7. This object is only valid if QosCapabilitiesHasTagRema
ML540M-QOS-MIB,ml540mQosConfigInterfaceTagDei,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.11,column,VTSSUnsigned8,read-write,The DEI value to put in the packet if TagRemarkingMode is set to 'default'. Valid range is 0-1. This object is only valid if QosCapabilitiesHasTagRema
ML540M-QOS-MIB,ml540mQosConfigInterfaceDscpTranslate,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.12,column,TruthValue,read-write,If true then the classified DSCP value is the DSCP value in the packed mapped to a new DSCP value defined in qosConfigGlobalsDscpTable.IngressTranslat
ML540M-QOS-MIB,ml540mQosConfigInterfaceDscpClassify,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.13,column,VTSSQosDscpClassify,read-write,If qosCapabilitiesHasDscpDplClassification is true: Selects if and how the classified DSCP is based on the classified CoS and DPL for IPv4 and IPv6 pa
ML540M-QOS-MIB,ml540mQosConfigInterfaceDscpRemark,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.14,column,VTSSQosDscpRemark,read-write,If qosCapabilitiesHasDscpDplRemarking is true: Selects if and how the classified DSCP is written into the packet at egress. Valid values are: 'disable
ML540M-QOS-MIB,ml540mQosConfigInterfaceQceAddressMode,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.15,column,TruthValue,read-write,"If false, the QCE classification for this interface is based on source (SMAC/SIP) addresses. If true, the QCE classification for this interface is bas"
ML540M-QOS-MIB,ml540mQosConfigInterfaceQceKeyType,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.16,column,VTSSVcapKeyType,read-write,"The key type specifying the key generated for packets received on the interface. Valid values are: 'normal' : Half key, match outer tag, SIP and SMAC."
ML540M-QOS-MIB,ml540mQosConfigInterfaceWredGroup,1.3.6.1.4.1.5468.100.14.1.2.2.1.1.17,column,Unsigned32,read-write,The WRED group an interface is a member of. This object is only valid if QosCapabilitiesHasWredV3 is true.
ML540M-QOS-MIB,ml540mQosConfigInterfaceTagToCosIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.2.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-QOS-MIB,ml540mQosConfigInterfaceTagToCosPcp,1.3.6.1.4.1.5468.100.14.1.2.2.2.1.2,column,Integer32 (0..7),not-accessible,PCP index.
ML540M-QOS-MIB,ml540mQosConfigInterfaceTagToCosDei,1.3.6.1.4.1.5468.100.14.1.2.2.2.1.3,column,Integer32 (0..1),not-accessible,DEI index.
ML540M-QOS-MIB,ml540mQosConfigInterfaceTagToCosCos,1.3.6.1.4.1.5468.100.14.1.2.2.2.1.4,column,Unsigned32,read-write,The CoS value which this entry maps to. Valid range is qosCapabilitiesClassMin-qosCapabilitiesClassMax.
ML540M-QOS-MIB,ml540mQosConfigInterfaceTagToCosDpl,1.3.6.1.4.1.5468.100.14.1.2.2.2.1.5,column,VTSSUnsigned8,read-write,The DPL (Drop Precedence Level) value which this entry maps to. Valid range is qosCapabilitiesDplMin-qosCapabilitiesDplMax.
ML540M-QOS-MIB,ml540mQosConfigInterfaceCosToTagIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.3.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-QOS-MIB,ml540mQosConfigInterfaceCosToTagCos,1.3.6.1.4.1.5468.100.14.1.2.2.3.1.2,column,Integer32 (0..7),not-accessible,CoS index.
ML540M-QOS-MIB,ml540mQosConfigInterfaceCosToTagDpl,1.3.6.1.4.1.5468.100.14.1.2.2.3.1.3,column,Integer32 (0..3),not-accessible,DPL index.
ML540M-QOS-MIB,ml540mQosConfigInterfaceCosToTagPcp,1.3.6.1.4.1.5468.100.14.1.2.2.3.1.4,column,Unsigned32,read-write,The PCP value which this entry maps to. Valid range is 0-7.
ML540M-QOS-MIB,ml540mQosConfigInterfaceCosToTagDei,1.3.6.1.4.1.5468.100.14.1.2.2.3.1.5,column,VTSSUnsigned8,read-write,The DEI value which this entry maps to. Valid range is 0-1.
ML540M-QOS-MIB,ml540mQosConfigInterfacePolicerIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.4.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-QOS-MIB,ml540mQosConfigInterfacePolicerEnable,1.3.6.1.4.1.5468.100.14.1.2.2.4.1.2,column,TruthValue,read-write,"If true, the port policer is enabled."
ML540M-QOS-MIB,ml540mQosConfigInterfacePolicerFrameRate,1.3.6.1.4.1.5468.100.14.1.2.2.4.1.3,column,TruthValue,read-write,"If true, the rate is measured in fps instead of kbps."
ML540M-QOS-MIB,ml540mQosConfigInterfacePolicerFlowControl,1.3.6.1.4.1.5468.100.14.1.2.2.4.1.4,column,TruthValue,read-write,"If true, and flow control is enabled on the interface, then issue flow control pause frames instead of discarding frames. This object is only valid if"
ML540M-QOS-MIB,ml540mQosConfigInterfacePolicerCir,1.3.6.1.4.1.5468.100.14.1.2.2.4.1.5,column,Unsigned32,read-write,Committed Information Rate. Measured in kbps if FrameRate is false and fps if FrameRate is true. Valid range is qosCapabilitiesBitrateMin-qosCapabilit
ML540M-QOS-MIB,ml540mQosConfigInterfaceQueuePolicerIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.5.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-QOS-MIB,ml540mQosConfigInterfaceQueuePolicerQueue,1.3.6.1.4.1.5468.100.14.1.2.2.5.1.2,column,Integer32 (0..7),not-accessible,Queue index.
ML540M-QOS-MIB,ml540mQosConfigInterfaceQueuePolicerEnable,1.3.6.1.4.1.5468.100.14.1.2.2.5.1.3,column,TruthValue,read-write,"If true, the queue policer is enabled."
ML540M-QOS-MIB,ml540mQosConfigInterfaceQueuePolicerCir,1.3.6.1.4.1.5468.100.14.1.2.2.5.1.6,column,Unsigned32,read-write,Committed Information Rate. Measured in kbps. Valid range is qosCapabilitiesBitrateMin-qosCapabilitiesBitrateMax
ML540M-QOS-MIB,ml540mQosConfigInterfaceShaperIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.6.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-QOS-MIB,ml540mQosConfigInterfaceShaperEnable,1.3.6.1.4.1.5468.100.14.1.2.2.6.1.2,column,TruthValue,read-write,"If true, the port shaper is enabled."
ML540M-QOS-MIB,ml540mQosConfigInterfaceShaperCir,1.3.6.1.4.1.5468.100.14.1.2.2.6.1.3,column,Unsigned32,read-write,Committed Information Rate. Measured in kbps. Valid range is qosCapabilitiesBitrateMin-qosCapabilitiesBitrateMax
ML540M-QOS-MIB,ml540mQosConfigInterfaceShaperRateType,1.3.6.1.4.1.5468.100.14.1.2.2.6.1.4,column,VTSSQosShaperRateType,read-write,Indicates the shaper's rate type. Valid selections are line-rate (0) and data-rate (1). This object is only valid if QosCapabilitiesHasShapersRt is tr
ML540M-QOS-MIB,ml540mQosConfigInterfaceQueueShaperIfIndex,1.3.6.1.4.1.5468.100.14.1.2.2.7.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface index.
ML540M-QOS-MIB,ml540mQosConfigInterfaceQueueShaperQueue,1.3.6.1.4.1.5468.100.14.1.2.2.7.1.2,column,Integer32 (0..7),not-accessible,Queue index.
ML540M-QOS-MIB,ml540mQosConfigInterfaceQueueShaperEnable,1.3.6.1.4.1.5468.100.14.1.2.2.7.1.3,column,TruthValue,read-write,"If true, the queue shaper is enabled."
ML540M-QOS-MIB,ml540mQosConfigInterfaceQueueShaperExcess,1.3.6.1.4.1.5468.100.14.1.2.2.7.1.4,column,TruthValue,read-write,"If true, then allow this queue to get a share of the excess bandwidth. Excess bandwidth is allowed if this shaper is closed and no other queues with o"
ML540M-QOS-MIB,ml540mQosConfigInterfaceQueueShaperCir,1.3.6.1.4.1.5468.100.14.1.2.2.7.1.5,column,Unsigned32,read-write,Committed Information Rate. Measured in kbps. Valid range is qosCapabilitiesBitrateMin-qosCapabilitiesBitrateMax
ML540M-QOS-MIB,ml540mQosConfigInterfaceQueueShaperRateType,1.3.6.1.4.1.5468.100.14.1.2.2.7.1.6,column,VTSSQosShaperRateType,read-write,Indicates the shaper's rate type. Valid selections are line-rate (0) and data-rate (1). NOTE: This configuration is valid only for Normal port mode. I
