MIB Module,Object Name,OID,Kind,Syntax,Access,Description
ML540M-MSTP-MIB,ml540mMstpConfigAggrParamsAdminEdgePort,1.3.6.1.4.1.5468.100.20.1.2.5.2,scalar,TruthValue,read-write,adminEdgePort parameter - 18.3.3 of IEEE Std 802.1D
ML540M-MSTP-MIB,ml540mMstpConfigAggrParamsAdminAutoEdgePort,1.3.6.1.4.1.5468.100.20.1.2.5.3,scalar,TruthValue,read-write,adminAutoEdgePort parameter - 17.13.3 of IEEE Std 802.1D
ML540M-MSTP-MIB,ml540mMstpConfigAggrParamsAdminPointToPointMAC,1.3.6.1.4.1.5468.100.20.1.2.5.4,scalar,VTSSMstpPoint2Point,read-write,adminPointToPointMAC parameter - 6.4.3 of IEEE Std 802.1D
ML540M-MSTP-MIB,ml540mMstpConfigAggrParamsRestrictedRole,1.3.6.1.4.1.5468.100.20.1.2.5.5,scalar,TruthValue,read-write,restrictedRole parameter - 13.25.14 of IEEE Std 802.1Q-2005
ML540M-MSTP-MIB,ml540mMstpConfigAggrParamsRestrictedTcn,1.3.6.1.4.1.5468.100.20.1.2.5.6,scalar,TruthValue,read-write,restrictedRole parameter - 13.25.15 of IEEE Std 802.1Q-2005
ML540M-MSTP-MIB,ml540mMstpConfigAggrParamsBpduGuard,1.3.6.1.4.1.5468.100.20.1.2.5.7,scalar,TruthValue,read-write,"If enabled, causes the port to disable itself upon receiving valid BPDU's. Contrary to the similar bridge setting, the port Edge status does not effec"
ML540M-MSTP-MIB,ml540mMstpConfigMstiInterfaceParamInterfaceNo,1.3.6.1.4.1.5468.100.20.1.2.6.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number.
ML540M-MSTP-MIB,ml540mMstpConfigMstiInterfaceParamInstance,1.3.6.1.4.1.5468.100.20.1.2.6.1.2,column,Integer32 (0..255),not-accessible,"Bridge instance number. The CIST = 0, MSTI1 = 1, etc"
ML540M-MSTP-MIB,ml540mMstpConfigMstiInterfaceParamAdminPathCost,1.3.6.1.4.1.5468.100.20.1.2.6.1.3,column,Unsigned32,read-write,Path Cost - 13.37.1 of 802.1Q-2005
ML540M-MSTP-MIB,ml540mMstpConfigMstiInterfaceParamAdminPortPriority,1.3.6.1.4.1.5468.100.20.1.2.6.1.4,column,VTSSUnsigned8,read-write,priority field for the Port Identifier - 13.24.12 of 802.1Q-2005
ML540M-MSTP-MIB,ml540mMstpConfigMstiAggrParamInstance,1.3.6.1.4.1.5468.100.20.1.2.7.1.1,column,Integer32 (0..255),not-accessible,"Bridge instance number. The CIST = 0, MSTI1 = 1, etc"
ML540M-MSTP-MIB,ml540mMstpConfigMstiAggrParamAdminPathCost,1.3.6.1.4.1.5468.100.20.1.2.7.1.3,column,Unsigned32,read-write,Path Cost - 13.37.1 of 802.1Q-2005
ML540M-MSTP-MIB,ml540mMstpConfigMstiAggrParamAdminPortPriority,1.3.6.1.4.1.5468.100.20.1.2.7.1.4,column,VTSSUnsigned8,read-write,priority field for the Port Identifier - 13.24.12 of 802.1Q-2005
ML540M-MSTP-MIB,ml540mMstpStatusBridgeInstance,1.3.6.1.4.1.5468.100.20.1.3.1.1.1,column,Integer32 (0..255),not-accessible,"Bridge instance number. The CIST = 0, MSTI1 = 1, etc"
ML540M-MSTP-MIB,ml540mMstpStatusBridgeBridgeId,1.3.6.1.4.1.5468.100.20.1.3.1.1.2,column,OCTET STRING (SIZE(8)),read-only,Bridge Identifier of this bridge
ML540M-MSTP-MIB,ml540mMstpStatusBridgeTimeSinceTopologyChange,1.3.6.1.4.1.5468.100.20.1.3.1.1.3,column,Unsigned32,read-only,The count in seconds of the time elapsed since the Topology Change flag was last True
ML540M-MSTP-MIB,ml540mMstpStatusBridgeTopologyChangeCount,1.3.6.1.4.1.5468.100.20.1.3.1.1.4,column,Unsigned32,read-only,The count of the times the Topology Change flag parameter for the Bridge has been set since the Bridge was powered on or initialized
ML540M-MSTP-MIB,ml540mMstpStatusBridgeTopologyChange,1.3.6.1.4.1.5468.100.20.1.3.1.1.5,column,TruthValue,read-only,Topology Change Flag current status
ML540M-MSTP-MIB,ml540mMstpStatusBridgeDesignatedRoot,1.3.6.1.4.1.5468.100.20.1.3.1.1.6,column,OCTET STRING (SIZE(8)),read-only,Designated Root Bridge
ML540M-MSTP-MIB,ml540mMstpStatusBridgeRootPathCost,1.3.6.1.4.1.5468.100.20.1.3.1.1.7,column,Unsigned32,read-only,Root Path Cost
ML540M-MSTP-MIB,ml540mMstpStatusBridgeRootPort,1.3.6.1.4.1.5468.100.20.1.3.1.1.8,column,Unsigned32,read-only,Root Port
ML540M-MSTP-MIB,ml540mMstpStatusBridgeMaxAge,1.3.6.1.4.1.5468.100.20.1.3.1.1.9,column,Unsigned32,read-only,"Max Age, IEEE-802.1D-2004 sect 13.23.7"
ML540M-MSTP-MIB,ml540mMstpStatusBridgeForwardDelay,1.3.6.1.4.1.5468.100.20.1.3.1.1.10,column,Unsigned32,read-only,"Forward Delay, IEEE-802.1D-2004 sect 13.23.7"
ML540M-MSTP-MIB,ml540mMstpStatusBridgeBridgeMaxAge,1.3.6.1.4.1.5468.100.20.1.3.1.1.11,column,Unsigned32,read-only,"Bridge Max Age, IEEE-802.1D-2004 sect 13.23.4"
ML540M-MSTP-MIB,ml540mMstpStatusBridgeBridgeHelloTime,1.3.6.1.4.1.5468.100.20.1.3.1.1.12,column,Unsigned32,read-only,"Bridge Hello Time, IEEE-802.1D-2004 sect 13.23.4"
ML540M-MSTP-MIB,ml540mMstpStatusBridgeBridgeForwardDelay,1.3.6.1.4.1.5468.100.20.1.3.1.1.13,column,Unsigned32,read-only,"Bridge Forward Delay, IEEE-802.1D-2004 sect 13.23.4"
ML540M-MSTP-MIB,ml540mMstpStatusBridgeTxHoldCount,1.3.6.1.4.1.5468.100.20.1.3.1.1.14,column,Unsigned32,read-only,"Hold Time / Transmission Limit, IEEE-802.1D-2004 sect 13.22"
ML540M-MSTP-MIB,ml540mMstpStatusBridgeForceVersion,1.3.6.1.4.1.5468.100.20.1.3.1.1.15,column,VTSSMSTPForceVersion,read-only,Value of the Force Protocol Version parameter - IEEE-802.1D-2004 sect 17.16.1
ML540M-MSTP-MIB,ml540mMstpStatusBridgeCistRegionalRoot,1.3.6.1.4.1.5468.100.20.1.3.1.1.16,column,OCTET STRING (SIZE(8)),read-only,CIST Regional Root Identifier (13.16.4)
ML540M-MSTP-MIB,ml540mMstpStatusBridgeCistInternalPathCost,1.3.6.1.4.1.5468.100.20.1.3.1.1.17,column,Unsigned32,read-only,CIST Path Cost
ML540M-MSTP-MIB,ml540mMstpStatusBridgeMaxHops,1.3.6.1.4.1.5468.100.20.1.3.1.1.18,column,VTSSUnsigned8,read-only,MaxHops (13.22.1)
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceInterfaceNo,1.3.6.1.4.1.5468.100.20.1.3.2.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number.
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceInstance,1.3.6.1.4.1.5468.100.20.1.3.2.1.2,column,Integer32 (0..255),not-accessible,"Bridge instance number. The CIST = 0, MSTI1 = 1, etc"
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceEnabled,1.3.6.1.4.1.5468.100.20.1.3.2.1.3,column,TruthValue,read-only,Whether port is controlled by xSTP
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceActive,1.3.6.1.4.1.5468.100.20.1.3.2.1.4,column,TruthValue,read-only,Whether port is active
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceParentPort,1.3.6.1.4.1.5468.100.20.1.3.2.1.5,column,Unsigned32,read-only,Parent port if physical port is aggregated. (Otherwise 0xffff)
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceUpTime,1.3.6.1.4.1.5468.100.20.1.3.2.1.6,column,Unsigned32,read-only,seconds of the time elapsed since the Port was last reset or initialized
ML540M-MSTP-MIB,ml540mMstpStatusInterfacePortState,1.3.6.1.4.1.5468.100.20.1.3.2.1.7,column,VTSSMstpPortState,read-only,Current state of the Port
ML540M-MSTP-MIB,ml540mMstpStatusInterfacePortId,1.3.6.1.4.1.5468.100.20.1.3.2.1.8,column,OCTET STRING (SIZE(2)),read-only,"Unique Port identifier comprising two parts, the Port Number and the Port Priority field"
ML540M-MSTP-MIB,ml540mMstpStatusInterfacePathCost,1.3.6.1.4.1.5468.100.20.1.3.2.1.9,column,Unsigned32,read-only,Path Cost (17.16.5 of IEEE Std 802.1D)
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceDesignatedRoot,1.3.6.1.4.1.5468.100.20.1.3.2.1.10,column,OCTET STRING (SIZE(8)),read-only,Designated Root
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceDesignatedCost,1.3.6.1.4.1.5468.100.20.1.3.2.1.11,column,Unsigned32,read-only,Designated Cost
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceDesignatedBridge,1.3.6.1.4.1.5468.100.20.1.3.2.1.12,column,OCTET STRING (SIZE(8)),read-only,Designated Bridge
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceDesignatedPort,1.3.6.1.4.1.5468.100.20.1.3.2.1.13,column,OCTET STRING (SIZE(2)),read-only,Designated Port
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceTcAck,1.3.6.1.4.1.5468.100.20.1.3.2.1.14,column,TruthValue,read-only,Topology Change Acknowledge
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceHelloTime,1.3.6.1.4.1.5468.100.20.1.3.2.1.15,column,Unsigned32,read-only,Hello Time
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceAdminEdgePort,1.3.6.1.4.1.5468.100.20.1.3.2.1.16,column,TruthValue,read-only,adminEdgePort (18.3.3 of IEEE Std 802.1D)
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceOperEdgePort,1.3.6.1.4.1.5468.100.20.1.3.2.1.17,column,TruthValue,read-only,operEdgePort (18.3.4 of IEEE Std 802.1D)
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceAutoEdgePort,1.3.6.1.4.1.5468.100.20.1.3.2.1.18,column,TruthValue,read-only,autoEdgePort (17.13.3 of IEEE Std 802.1D)
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceMacOperational,1.3.6.1.4.1.5468.100.20.1.3.2.1.19,column,TruthValue,read-only,"Current state of the MAC Operational parameter (6.4.2 of IEEE Std 802.1D,)"
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceAdminPointToPointMAC,1.3.6.1.4.1.5468.100.20.1.3.2.1.20,column,VTSSMstpPoint2Point,read-only,Current state of the adminPointToPointMAC parameter (6.4.3 of IEEE Std 802.1D)
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceOperPointToPointMAC,1.3.6.1.4.1.5468.100.20.1.3.2.1.21,column,TruthValue,read-only,Current state of the operPointToPointMAC parameter (6.4.3 of IEEE Std 802.1D)
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceRestrictedRole,1.3.6.1.4.1.5468.100.20.1.3.2.1.22,column,TruthValue,read-only,Current state of the restrictedRole parameter for the Port (13.25.14)
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceRestrictedTcn,1.3.6.1.4.1.5468.100.20.1.3.2.1.23,column,TruthValue,read-only,Current state of the restrictedTcn parameter for the Port (13.25.15)
ML540M-MSTP-MIB,ml540mMstpStatusInterfacePortRole,1.3.6.1.4.1.5468.100.20.1.3.2.1.24,column,VTSSDisplayString (SIZE(0..15)),read-only,Current Port Role
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceDisputed,1.3.6.1.4.1.5468.100.20.1.3.2.1.25,column,TruthValue,read-only,Current value of the disputed variable for the CIST Port
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceStatisticsInterfaceNo,1.3.6.1.4.1.5468.100.20.1.3.3.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number.
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceStatisticsStpFrameXmits,1.3.6.1.4.1.5468.100.20.1.3.3.1.2,column,Unsigned32,read-only,Number of STP frames transmitted
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceStatisticsStpFrameReceived,1.3.6.1.4.1.5468.100.20.1.3.3.1.3,column,Unsigned32,read-only,Number of STP frames received
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceStatisticsRstpFrameXmits,1.3.6.1.4.1.5468.100.20.1.3.3.1.4,column,Unsigned32,read-only,Number of RSTP frames transmitted
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceStatisticsRstpFrameReceived,1.3.6.1.4.1.5468.100.20.1.3.3.1.5,column,Unsigned32,read-only,Number of RSTP frames received
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceStatisticsMstpFrameXmits,1.3.6.1.4.1.5468.100.20.1.3.3.1.6,column,Unsigned32,read-only,Number of MSTP frames transmitted
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceStatisticsMstpFrameReceived,1.3.6.1.4.1.5468.100.20.1.3.3.1.7,column,Unsigned32,read-only,Number of MSTP frames received
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceStatisticsUnknownFramesReceived,1.3.6.1.4.1.5468.100.20.1.3.3.1.8,column,Unsigned32,read-only,Number of unknown frames received and discarded in error
ML540M-MSTP-MIB,ml540mMstpStatusInterfaceStatisticsIllegalFrameReceived,1.3.6.1.4.1.5468.100.20.1.3.3.1.9,column,Unsigned32,read-only,Number of illegal frames received and discarded in error
ML540M-LLDP-MIB,ml540mLldpConfigGlobalReInitDelay,1.3.6.1.4.1.5468.100.34.1.2.1.1,scalar,VTSSUnsigned16,read-write,"Set the LLDP tx reinitialization delay in seconds. Valid range 1-10. When a port is disabled, LLDP is disabled or the switch is rebooted, a LLDP shutd"
ML540M-LLDP-MIB,ml540mLldpConfigGlobalMsgTxHold,1.3.6.1.4.1.5468.100.34.1.2.1.2,scalar,VTSSUnsigned16,read-write,Set the LLDP tx hold times . Valid range 2-10. Each LLDP frame contains information about how long time the information in the LLDP frame shall be con
ML540M-LLDP-MIB,ml540mLldpConfigGlobalMsgTxInterval,1.3.6.1.4.1.5468.100.34.1.2.1.3,scalar,VTSSUnsigned16,read-write,Set the LLDP tx interval in seconds. The switch periodically transmits LLDP frames to its neighbors for having the network discovery information up-to
ML540M-LLDP-MIB,ml540mLldpConfigGlobalTxDelay,1.3.6.1.4.1.5468.100.34.1.2.1.4,scalar,VTSSUnsigned16,read-write,"Set the LLDP tx delay in seconds. Valid range 1-8192. If some configuration is changed (e.g. the IP address) a new LLDP frame is transmitted, but the "
ML540M-LLDP-MIB,ml540mLldpConfigIfIndex,1.3.6.1.4.1.5468.100.34.1.2.2.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number index.
ML540M-LLDP-MIB,ml540mLldpConfigAdminState,1.3.6.1.4.1.5468.100.34.1.2.2.1.3,column,VTSSlldpAdminState,read-write,Sets the LLDP admin state for the interface.
ML540M-LLDP-MIB,ml540mLldpConfigCdpAware,1.3.6.1.4.1.5468.100.34.1.2.2.1.4,column,TruthValue,read-write,Enables/disables CDP awareness for the interface. CDP is Cisco's equivalent to LLDP. The CDP operation is restricted to decoding incoming CDP frames (
ML540M-LLDP-MIB,ml540mLldpConfigOptionalTlvs,1.3.6.1.4.1.5468.100.34.1.2.2.1.5,column,VTSSUnsigned8,read-write,"Enables/Disables the LLDP optional TLVs. Bit mask, where setting the bit to 1 means enable transmission of the corresponding TLV. Bit 0 represents Por"
ML540M-LLDP-MIB,ml540mLldpConfigMedIfIndex,1.3.6.1.4.1.5468.100.34.1.2.3.1.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number index.
ML540M-LLDP-MIB,ml540mLldpConfigMedOptionalTlvs,1.3.6.1.4.1.5468.100.34.1.2.3.1.1.3,column,VTSSUnsigned8,read-write,"Enables/Disables the LLDP optional TLVs. Bit mask, where setting the bit to 1 means enable transmission of the corresponding optional TLV. Bit 0 repre"
ML540M-LLDP-MIB,ml540mLldpConfigMedDeviceType,1.3.6.1.4.1.5468.100.34.1.2.3.1.1.4,column,VTSSlldpmedDeviceType,read-write,Setting device type to configure the mode the device shall operate as.
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyLldpmedPolicy,1.3.6.1.4.1.5468.100.34.1.2.3.2.1.1,column,Integer32 (0..31),not-accessible,Policy index.
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyApplicationType,1.3.6.1.4.1.5468.100.34.1.2.3.2.1.3,column,VTSSlldpmedRemoteNetworkPolicyApplicationType,read-write,The LLDP policy application type.
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyTagged,1.3.6.1.4.1.5468.100.34.1.2.3.2.1.4,column,TruthValue,read-write,The LLDP policy tagged flag. Defines if LLDP policy uses tagged VLAN.
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyVlanId,1.3.6.1.4.1.5468.100.34.1.2.3.2.1.5,column,VTSSUnsigned16 (1..4095),read-write,The LLDP policy VLAN ID. Only valid when policy 'Tagged' is TRUE
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyL2Priority,1.3.6.1.4.1.5468.100.34.1.2.3.2.1.6,column,VTSSUnsigned8 (0..7),read-write,The LLDP policy L2 priority.
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyDscp,1.3.6.1.4.1.5468.100.34.1.2.3.2.1.7,column,VTSSUnsigned8 (0..63),read-write,The LLDP policy DSCP.
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyAction,1.3.6.1.4.1.5468.100.34.1.2.3.2.1.100,column,VTSSRowEditorState,read-write,Action
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyListIfIndex,1.3.6.1.4.1.5468.100.34.1.2.3.3.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number index.
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyListLldpmedPolicy,1.3.6.1.4.1.5468.100.34.1.2.3.3.1.3,column,Integer32 (0..31),not-accessible,Policy index.
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyListLldpmedPoliciesList,1.3.6.1.4.1.5468.100.34.1.2.3.3.1.4,column,TruthValue,read-write,Set to TRUE assign the corresponding policy index to the interface.
ML540M-LLDP-MIB,ml540mLldpConfigMedGlobalFastRepeatCount,1.3.6.1.4.1.5468.100.34.1.2.3.4.1,scalar,VTSSUnsigned8 (1..10),read-write,Number of times to repeat LLDP frame transmission at fast start Rapid startup and Emergency Call Service Location Identification Discovery of endpoint
ML540M-LLDP-MIB,ml540mLldpConfigMedGlobalLatitude,1.3.6.1.4.1.5468.100.34.1.2.3.4.2,scalar,VTSSInteger64,read-write,Latitude degrees in 2s-complement as specified in RFC 3825. Positive numbers are north of the equator and negative numbers are south of the equator.
ML540M-LLDP-MIB,ml540mLldpConfigMedGlobalLongitude,1.3.6.1.4.1.5468.100.34.1.2.3.4.3,scalar,VTSSInteger64,read-write,Longitude degrees in 2s-complement as specified in RFC 3825. Positive values are East of the prime meridian and negative numbers are West of the prime
ML540M-LLDP-MIB,ml540mLldpConfigMedGlobalAltitudeType,1.3.6.1.4.1.5468.100.34.1.2.3.4.4,scalar,VTSSlldpmedAltitudeType,read-write,Setting altitude type Possible to select between two altitude types (floors or meters). Meters are representing meters of altitude defined by the vert
ML540M-LLDP-MIB,ml540mLldpConfigMedGlobalAltitude,1.3.6.1.4.1.5468.100.34.1.2.3.4.5,scalar,Integer32,read-write,Altitude value in 2s-complement as specified in RFC 3825
ML540M-LLDP-MIB,ml540mLldpConfigMedGlobalElinAddr,1.3.6.1.4.1.5468.100.34.1.2.3.4.6,scalar,VTSSDisplayString (SIZE(0..25)),read-write,Emergency Call Service ELIN identifier data format is defined to carry the ELIN identifier as used during emergency call setup to a traditional CAMA o
ML540M-LLDP-MIB,ml540mLldpConfigMedGlobalDatum,1.3.6.1.4.1.5468.100.34.1.2.3.4.7,scalar,VTSSlldpmedDatumType,read-write,Setting datum to configure the datum (geodetic system) to use. The Map Datum is used for the coordinates given in these options: WGS84: (Geographical 
ML540M-LLDP-MIB,ml540mLldpConfigMedGlobalCountryCode,1.3.6.1.4.1.5468.100.34.1.2.3.4.8,scalar,VTSSDisplayString (SIZE(0..2)),read-write,"The two-letter ISO 3166 country code in capital ASCII letters - Example: DK, DE or US."
ML540M-LLDP-MIB,ml540mLldpConfigMedLocationInformationLldpmedIndex,1.3.6.1.4.1.5468.100.34.1.2.3.5.1.2,column,VTSSlldpmedCivicAddressType,not-accessible,"Civic address type. 1 - State/National subdivisions 2 - County, parish, gun (JP), district (IN) 3 - City, township 4 - City division, borough, city di"
ML540M-LLDP-MIB,ml540mLldpConfigMedLocationInformationCivicAddress,1.3.6.1.4.1.5468.100.34.1.2.3.5.1.3,column,VTSSDisplayString (SIZE(0..250)),read-write,Civic address
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyRowEditorLldpmedPolicy,1.3.6.1.4.1.5468.100.34.1.2.3.6.1,scalar,Integer32 (0..31),read-write,Policy index.
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyRowEditorApplicationType,1.3.6.1.4.1.5468.100.34.1.2.3.6.3,scalar,VTSSlldpmedRemoteNetworkPolicyApplicationType,read-write,The LLDP policy application type.
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyRowEditorTagged,1.3.6.1.4.1.5468.100.34.1.2.3.6.4,scalar,TruthValue,read-write,The LLDP policy tagged flag. Defines if LLDP policy uses tagged VLAN.
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyRowEditorVlanId,1.3.6.1.4.1.5468.100.34.1.2.3.6.5,scalar,VTSSUnsigned16 (1..4095),read-write,The LLDP policy VLAN ID. Only valid when policy 'Tagged' is TRUE
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyRowEditorL2Priority,1.3.6.1.4.1.5468.100.34.1.2.3.6.6,scalar,VTSSUnsigned8 (0..7),read-write,The LLDP policy L2 priority.
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyRowEditorDscp,1.3.6.1.4.1.5468.100.34.1.2.3.6.7,scalar,VTSSUnsigned8 (0..63),read-write,The LLDP policy DSCP.
ML540M-LLDP-MIB,ml540mLldpConfigMedPolicyRowEditorAction,1.3.6.1.4.1.5468.100.34.1.2.3.6.100,scalar,VTSSRowEditorState,read-write,Action
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsGlobalCountersTableInserts,1.3.6.1.4.1.5468.100.34.1.3.1.1.1,scalar,Unsigned32,read-only,Shows the number of new entries added since switch reboot.
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsGlobalCountersTableDeletes,1.3.6.1.4.1.5468.100.34.1.3.1.1.2,scalar,Unsigned32,read-only,Shows the number of new entries deleted since switch reboot.
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsGlobalCountersTableDrops,1.3.6.1.4.1.5468.100.34.1.3.1.1.3,scalar,Unsigned32,read-only,Shows the number of LLDP frames dropped due to the entry table being full.
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsGlobalCountersTableAgeOuts,1.3.6.1.4.1.5468.100.34.1.3.1.1.4,scalar,Unsigned32,read-only,Shows the number of entries deleted due to Time-To-Live expiring.
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsGlobalCountersLastChangeTime,1.3.6.1.4.1.5468.100.34.1.3.1.1.5,scalar,VTSSUnsigned64,read-only,Shows the time when the last entry was last deleted or added. It also shows the time elapsed since the last change was detected.
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsIfIndex,1.3.6.1.4.1.5468.100.34.1.3.1.2.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number index.
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsTxTotal,1.3.6.1.4.1.5468.100.34.1.3.1.2.1.2,column,Unsigned32,read-only,Shows the number of LLDP frames transmitted.
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsRxTotal,1.3.6.1.4.1.5468.100.34.1.3.1.2.1.3,column,Unsigned32,read-only,Shows the number of LLDP frames received.
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsRxError,1.3.6.1.4.1.5468.100.34.1.3.1.2.1.4,column,Unsigned32,read-only,Shows the number of received LLDP frames containing some kind of error.
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsRxDiscarded,1.3.6.1.4.1.5468.100.34.1.3.1.2.1.5,column,Unsigned32,read-only,"Show the number of LLDP frames discarded. If a LLDP frame is received at an interface, and the switch's internal table has run full, the LLDP frame is"
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsTLVsDiscarded,1.3.6.1.4.1.5468.100.34.1.3.1.2.1.6,column,Unsigned32,read-only,"Shows the number of TLVs discarded. Each LLDP frame can contain multiple pieces of information, known as TLVs (TLV is short for 'Type Length Value'). "
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsTLVsUnrecognized,1.3.6.1.4.1.5468.100.34.1.3.1.2.1.7,column,Unsigned32,read-only,"Shows the number of well-formed TLVs, but with an unknown type value."
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsTLVsOrgDiscarded,1.3.6.1.4.1.5468.100.34.1.3.1.2.1.8,column,Unsigned32,read-only,"Shows the number of well-formed TLVs, but with an organizationally TLV which is not supported."
ML540M-LLDP-MIB,ml540mLldpStatusStatisticsAgeOuts,1.3.6.1.4.1.5468.100.34.1.3.1.2.1.9,column,Unsigned32,read-only,Show the number of age-outs. Each frame contains information about how long time the LLDP information is valid (age-out time). If no new LLDP frame is
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsInformationIfIndex,1.3.6.1.4.1.5468.100.34.1.3.2.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number index.
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsInformationLldpmedIndex,1.3.6.1.4.1.5468.100.34.1.3.2.1.2,column,Integer32 (0..192),not-accessible,Neighbor information table entry index.
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsInformationChassisId,1.3.6.1.4.1.5468.100.34.1.3.2.1.4,column,VTSSDisplayString (SIZE(0..254)),read-only,Shows the LLDP neighbor's chassis Id.
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsInformationPortId,1.3.6.1.4.1.5468.100.34.1.3.2.1.5,column,VTSSDisplayString (SIZE(0..254)),read-only,Shows the LLDP neighbor's port id.
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsInformationPortDescription,1.3.6.1.4.1.5468.100.34.1.3.2.1.6,column,VTSSDisplayString (SIZE(0..254)),read-only,Shows the LLDP neighbor's port description.
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsInformationSystemName,1.3.6.1.4.1.5468.100.34.1.3.2.1.7,column,VTSSDisplayString (SIZE(0..254)),read-only,Shows the LLDP neighbor's system name.
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsInformationSystemDescription,1.3.6.1.4.1.5468.100.34.1.3.2.1.8,column,VTSSDisplayString (SIZE(0..254)),read-only,Shows the LLDP neighbor's system description.
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsInformationSystemCapabilities,1.3.6.1.4.1.5468.100.34.1.3.2.1.9,column,VTSSUnsigned16,read-only,"Shows the LLDP neighbor's system capabilities as bit mask. If the bit is set, it means that the functionality is supported by the neighbor system. Bit"
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsInformationSystemCapabilitiesEnable,1.3.6.1.4.1.5468.100.34.1.3.2.1.10,column,VTSSUnsigned16,read-only,"Shows the LLDP neighbor's system capabilities which is enabled. If the bit is set, it means that the functionality is currently enabled at the neighbo"
ML540M-LLDP-MIB,ml540mLldpStatusNeighborsMgmtInformationIfIndex,1.3.6.1.4.1.5468.100.34.1.3.3.1.1,column,VTSSInterfaceIndex,not-accessible,Logical interface number index.
