device_type,mib_module,object_name,oid,kind,data_type,textual_convention,unit,unit_source,access,configurable,table_index,nsp_attribute_name,description
switch,ML540M-ERPS-MIB,ml540mErpsConfigRowEditorProtectedVlans3Kto4K,1.3.6.1.4.1.5468.100.72.1.2.2.22,scalar,textual-convention,VTSSVlanListQuarter,,,read-write,yes,no,erpsConfigRowEditorProtectedVlans3Kto4K,Fourth quarter of bit-array indicating whether a VLAN is protected by this ring instance ('1') or not ('0').
switch,ML540M-ERPS-MIB,ml540mErpsConfigRowEditorAction,1.3.6.1.4.1.5468.100.72.1.2.2.100,scalar,textual-convention,VTSSRowEditorState,,,read-write,yes,no,erpsConfigRowEditorAction,Action
switch,ML540M-ERPS-MIB,ml540mErpsStatusGroupIndex,1.3.6.1.4.1.5468.100.72.1.3.1.1.1,column,integer,,,,not-accessible,no,yes,erpsStatusGroupIndex,ERPS group index number. Valid range is (1..max groups). The maximum group number is platform-specific and can be retrieved from the ERPS capabilities
switch,ML540M-ERPS-MIB,ml540mErpsStatusActive,1.3.6.1.4.1.5468.100.72.1.3.1.1.2,column,boolean,TruthValue,,,read-only,no,no,erpsStatusActive,Specifies whether ERPS group is currently active or not.
switch,ML540M-ERPS-MIB,ml540mErpsStatusProtectionState,1.3.6.1.4.1.5468.100.72.1.3.1.1.3,column,textual-convention,VTSSErpsProtectionState,,,read-only,no,no,erpsStatusProtectionState,Specifies current ERPS group protection state.
switch,ML540M-ERPS-MIB,ml540mErpsStatusRplBlocked,1.3.6.1.4.1.5468.100.72.1.3.1.1.4,column,boolean,TruthValue,,,read-only,no,no,erpsStatusRplBlocked,Specifies whether the RPL is currently blocked or not.
switch,ML540M-ERPS-MIB,ml540mErpsStatusWtrRemaining,1.3.6.1.4.1.5468.100.72.1.3.1.1.5,column,unsigned32,,,,read-only,no,no,erpsStatusWtrRemaining,Specifies the remaining wait-time before restoring ring.
switch,ML540M-ERPS-MIB,ml540mErpsStatusAdminCmd,1.3.6.1.4.1.5468.100.72.1.3.1.1.6,column,textual-convention,VTSSErpsAdminCmd,,,read-only,no,no,erpsStatusAdminCmd,Specifies the currently active administrative command.
switch,ML540M-ERPS-MIB,ml540mErpsStatusFopAlarm,1.3.6.1.4.1.5468.100.72.1.3.1.1.7,column,boolean,TruthValue,,,read-only,no,no,erpsStatusFopAlarm,Specifies whether the FailureOfProtocol alarm is currently active or not.
switch,ML540M-ERPS-MIB,ml540mErpsStatusTxActive,1.3.6.1.4.1.5468.100.72.1.3.1.1.8,column,boolean,TruthValue,,,read-only,no,no,erpsStatusTxActive,Specifies whether R-APS transmission is currently active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusTxRequestOrState,1.3.6.1.4.1.5468.100.72.1.3.1.1.9,column,textual-convention,VTSSErpsRequestState,,,read-only,no,no,erpsStatusTxRequestOrState,Specifies the currently transmitted request/state. Only relevant when Tx is active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusTxRplBlocked,1.3.6.1.4.1.5468.100.72.1.3.1.1.10,column,boolean,TruthValue,,,read-only,no,no,erpsStatusTxRplBlocked,Specifies the currently transmitted RPL Blocked flag. Only relevant when Tx is active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusTxDoNotFlush,1.3.6.1.4.1.5468.100.72.1.3.1.1.11,column,boolean,TruthValue,,,read-only,no,no,erpsStatusTxDoNotFlush,Specifies the currently transmitted Do Not Flush flag. Only relevant when Tx is active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusBlockedPortReference,1.3.6.1.4.1.5468.100.72.1.3.1.1.12,column,textual-convention,VTSSErpsPort,,,read-only,no,no,erpsStatusBlockedPortReference,Specifies the currently transmitted Blocked Port Reference. Only relevant when Tx is active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort0Blocked,1.3.6.1.4.1.5468.100.72.1.3.1.1.13,column,boolean,TruthValue,,,read-only,no,no,erpsStatusPort0Blocked,Specifies whether ring Port 0 is blocked or not.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort0State,1.3.6.1.4.1.5468.100.72.1.3.1.1.14,column,textual-convention,VTSSErpsPortState,,,read-only,no,no,erpsStatusPort0State,Specifies the state of ring Port 0.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort0RxActive,1.3.6.1.4.1.5468.100.72.1.3.1.1.15,column,boolean,TruthValue,,,read-only,no,no,erpsStatusPort0RxActive,Specifies if ring Port0 receives R-APS.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort0RxRequestOrState,1.3.6.1.4.1.5468.100.72.1.3.1.1.16,column,textual-convention,VTSSErpsRequestState,,,read-only,no,no,erpsStatusPort0RxRequestOrState,Specifies the most recently received request/state on ring Port 0. Only relevant when Rx is active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort0RxRplBlocked,1.3.6.1.4.1.5468.100.72.1.3.1.1.17,column,boolean,TruthValue,,,read-only,no,no,erpsStatusPort0RxRplBlocked,Specifies the most recently received RPL Blocked flag on ring Port 0. Only relevant when Rx is active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort0RxDoNotFlush,1.3.6.1.4.1.5468.100.72.1.3.1.1.18,column,boolean,TruthValue,,,read-only,no,no,erpsStatusPort0RxDoNotFlush,Specifies the most recently received Do Not Flush flag on ring Port 0. Only relevant when Rx is active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort0RxBlockedPortReference,1.3.6.1.4.1.5468.100.72.1.3.1.1.19,column,textual-convention,VTSSErpsPort,,,read-only,no,no,erpsStatusPort0RxBlockedPortReference,Specifies the most recently received Blocked Port Reference on ring Port 0. Only relevant when Rx is active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort0RxNodeId,1.3.6.1.4.1.5468.100.72.1.3.1.1.20,column,string,,,,read-only,no,no,erpsStatusPort0RxNodeId,Specifies the most recently received node ID on ring Port 0. Only relevant when Rx is active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort1Blocked,1.3.6.1.4.1.5468.100.72.1.3.1.1.21,column,boolean,TruthValue,,,read-only,no,no,erpsStatusPort1Blocked,Specifies whether ring Port 1 is blocked or not.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort1State,1.3.6.1.4.1.5468.100.72.1.3.1.1.22,column,textual-convention,VTSSErpsPortState,,,read-only,no,no,erpsStatusPort1State,Specifies the state of ring Port 1.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort1RxActive,1.3.6.1.4.1.5468.100.72.1.3.1.1.23,column,boolean,TruthValue,,,read-only,no,no,erpsStatusPort1RxActive,Specifies if ring Port1 receives R-APS.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort1RxRequestOrState,1.3.6.1.4.1.5468.100.72.1.3.1.1.24,column,textual-convention,VTSSErpsRequestState,,,read-only,no,no,erpsStatusPort1RxRequestOrState,Specifies the most recently received request/state on ring Port 1. Only relevant when Rx is active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort1RxRplBlocked,1.3.6.1.4.1.5468.100.72.1.3.1.1.25,column,boolean,TruthValue,,,read-only,no,no,erpsStatusPort1RxRplBlocked,Specifies the most recently received RPL Blocked flag on ring Port 1. Only relevant when Rx is active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort1RxDoNotFlush,1.3.6.1.4.1.5468.100.72.1.3.1.1.26,column,boolean,TruthValue,,,read-only,no,no,erpsStatusPort1RxDoNotFlush,Specifies the most recently received Do Not Flush flag on ring Port 1. Only relevant when Rx is active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort1RxBlockedPortReference,1.3.6.1.4.1.5468.100.72.1.3.1.1.27,column,textual-convention,VTSSErpsPort,,,read-only,no,no,erpsStatusPort1RxBlockedPortReference,Specifies the most recently received Blocked Port Reference on ring Port 1. Only relevant when Rx is active.
switch,ML540M-ERPS-MIB,ml540mErpsStatusPort1RxNodeId,1.3.6.1.4.1.5468.100.72.1.3.1.1.28,column,string,,,,read-only,no,no,erpsStatusPort1RxNodeId,Specifies the most recently received node ID on ring Port 1. Only relevant when Rx is active.
switch,ML540M-ERPS-MIB,ml540mErpsControlGroupIndex,1.3.6.1.4.1.5468.100.72.1.4.1.1.1,column,integer,,,,not-accessible,no,yes,erpsControlGroupIndex,ERPS group index number. Valid range is (1..max groups). The maximum group number is platform-specific and can be retrieved from the ERPS capabilities
switch,ML540M-ERPS-MIB,ml540mErpsControlCommand,1.3.6.1.4.1.5468.100.72.1.4.1.1.2,column,textual-convention,VTSSErpsControlCmd,,,read-write,yes,no,erpsControlCommand,Control command to execute. Always returns none when read.
switch,ML540M-ERPS-MIB,ml540mErpsControlPort,1.3.6.1.4.1.5468.100.72.1.4.1.1.3,column,textual-convention,VTSSErpsPort,,,read-write,yes,no,erpsControlPort,Ring port affected by control command. Only relevant for administrative commands. Always returns port0 when read.
switch,ML540M-ERPS-MIB,ml540mErpsStatisticsGroupIndex,1.3.6.1.4.1.5468.100.72.1.5.1.1.1,column,integer,,,,not-accessible,no,yes,erpsStatisticsGroupIndex,ERPS group index number. Valid range is (1..max groups). The maximum group number is platform-specific and can be retrieved from the ERPS capabilities
switch,ML540M-ERPS-MIB,ml540mErpsStatisticsRapsTx,1.3.6.1.4.1.5468.100.72.1.5.1.1.2,column,counter64,,count,SMI type counter64,read-only,no,no,erpsStatisticsRapsTx,Number of transmitted RAPS PDUs.
switch,ML540M-ERPS-MIB,ml540mErpsStatisticsRapsRx,1.3.6.1.4.1.5468.100.72.1.5.1.1.3,column,counter64,,count,SMI type counter64,read-only,no,no,erpsStatisticsRapsRx,Number of received RAPS PDUs.
switch,ML540M-ERPS-MIB,ml540mErpsStatisticsRapsRxDrop,1.3.6.1.4.1.5468.100.72.1.5.1.1.4,column,counter64,,count,SMI type counter64,read-only,no,no,erpsStatisticsRapsRxDrop,Number of received RAPS PDUs that were dropped.
switch,ML540M-ERPS-MIB,ml540mErpsStatisticsLocalSF,1.3.6.1.4.1.5468.100.72.1.5.1.1.5,column,counter64,,count,SMI type counter64,read-only,no,no,erpsStatisticsLocalSF,Number of local SignalFail events.
switch,ML540M-ERPS-MIB,ml540mErpsStatisticsLocalSFCleared,1.3.6.1.4.1.5468.100.72.1.5.1.1.6,column,counter64,,count,SMI type counter64,read-only,no,no,erpsStatisticsLocalSFCleared,Number of local SignalFail clear events.
switch,ML540M-ERPS-MIB,ml540mErpsStatisticsRemoteSF,1.3.6.1.4.1.5468.100.72.1.5.1.1.7,column,counter64,,count,SMI type counter64,read-only,no,no,erpsStatisticsRemoteSF,Number of remote SignalFail events.
switch,ML540M-ERPS-MIB,ml540mErpsStatisticsNR,1.3.6.1.4.1.5468.100.72.1.5.1.1.8,column,counter64,,count,SMI type counter64,read-only,no,no,erpsStatisticsNR,Number of NoRequest events.
switch,ML540M-ERPS-MIB,ml540mErpsStatisticsRemoteMS,1.3.6.1.4.1.5468.100.72.1.5.1.1.9,column,counter64,,count,SMI type counter64,read-only,no,no,erpsStatisticsRemoteMS,Number of remote ManualSwitch events.
switch,ML540M-ERPS-MIB,ml540mErpsStatisticsLocalMS,1.3.6.1.4.1.5468.100.72.1.5.1.1.10,column,counter64,,count,SMI type counter64,read-only,no,no,erpsStatisticsLocalMS,Number of local ManualSwitch events.
switch,ML540M-ERPS-MIB,ml540mErpsStatisticsRemoteFS,1.3.6.1.4.1.5468.100.72.1.5.1.1.11,column,counter64,,count,SMI type counter64,read-only,no,no,erpsStatisticsRemoteFS,Number of remote ForcedSwitch events.
switch,ML540M-ERPS-MIB,ml540mErpsStatisticsLocalFS,1.3.6.1.4.1.5468.100.72.1.5.1.1.12,column,counter64,,count,SMI type counter64,read-only,no,no,erpsStatisticsLocalFS,Number of local ForcedSwitch events.
switch,ML540M-ERPS-MIB,ml540mErpsStatisticsAdminClear,1.3.6.1.4.1.5468.100.72.1.5.1.1.13,column,counter64,,count,SMI type counter64,read-only,no,no,erpsStatisticsAdminClear,Number of AdminClear events.
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesPolicerMax,1.3.6.1.4.1.5468.100.62.1.1.1,scalar,unsigned32,,,,read-only,no,no,evcCapabilitiesPolicerMax,Maximum number of EVC policers.
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesEvcMax,1.3.6.1.4.1.5468.100.62.1.1.2,scalar,unsigned32,,,,read-only,no,no,evcCapabilitiesEvcMax,Maximum number of EVC rules.
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesEceMax,1.3.6.1.4.1.5468.100.62.1.1.3,scalar,unsigned32,,,,read-only,no,no,evcCapabilitiesEceMax,Maximum number of ECE rules.
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasPortDeiColoring,1.3.6.1.4.1.5468.100.62.1.1.100,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasPortDeiColoring,"If true, the platform supports NNI port DEI coloring."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasPortInnerTag,1.3.6.1.4.1.5468.100.62.1.1.101,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasPortInnerTag,"If true, the platform supports NNI port inner tag classification."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasPortAddrMode,1.3.6.1.4.1.5468.100.62.1.1.102,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasPortAddrMode,"If true, the platform supports port address mode (SMAC/SIP or DMAC/DIP)."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasPortKey,1.3.6.1.4.1.5468.100.62.1.1.103,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasPortKey,"If true, the platform supports port key type."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasPolicerColorBlind,1.3.6.1.4.1.5468.100.62.1.1.200,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasPolicerColorBlind,"If true, the platform supports color-blind policing."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcPolicer,1.3.6.1.4.1.5468.100.62.1.1.300,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEvcPolicer,"If true, the platform supports EVC policer mapping."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcUniVid,1.3.6.1.4.1.5468.100.62.1.1.301,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEvcUniVid,"If true, the platform supports EVC UNI VLAN ID."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcItAdd,1.3.6.1.4.1.5468.100.62.1.1.302,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEvcItAdd,"If true, the platform supports EVC inner tag adding."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcMpls,1.3.6.1.4.1.5468.100.62.1.1.303,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEvcMpls,"If true, the platform supports EVC MPLS."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcETree,1.3.6.1.4.1.5468.100.62.1.1.304,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEvcETree,"If true, the platform supports E-Tree."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceAdvLookup,1.3.6.1.4.1.5468.100.62.1.1.400,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceAdvLookup,"If true, the platform supports ECE advanced lookup."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceDestMacType,1.3.6.1.4.1.5468.100.62.1.1.401,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceDestMacType,"If true, the platform supports ECE DMAC type matching."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceDestMac,1.3.6.1.4.1.5468.100.62.1.1.402,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceDestMac,"If true, the platform supports ECE DMAC matching."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceSrcMac,1.3.6.1.4.1.5468.100.62.1.1.403,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceSrcMac,"If true, the platform supports ECE SMAC matching."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceInnerTag,1.3.6.1.4.1.5468.100.62.1.1.404,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceInnerTag,"If true, the platform supports ECE inner tag matching."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceEtype,1.3.6.1.4.1.5468.100.62.1.1.405,scalar,boolean,TruthValue,frames,description text,read-only,no,no,evcCapabilitiesHasEceEtype,"If true, the platform supports ECE Ethernet Type frame matching."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceLlc,1.3.6.1.4.1.5468.100.62.1.1.406,scalar,boolean,TruthValue,frames,description text,read-only,no,no,evcCapabilitiesHasEceLlc,"If true, the platform supports ECE LLC frame matching."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceSnap,1.3.6.1.4.1.5468.100.62.1.1.407,scalar,boolean,TruthValue,frames,description text,read-only,no,no,evcCapabilitiesHasEceSnap,"If true, the platform supports ECE SNAP frame matching."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceL2cp,1.3.6.1.4.1.5468.100.62.1.1.408,scalar,boolean,TruthValue,frames,description text,read-only,no,no,evcCapabilitiesHasEceL2cp,"If true, the platform supports ECE LLC frame matching and forwarding."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceIpv4Fragment,1.3.6.1.4.1.5468.100.62.1.1.409,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceIpv4Fragment,"If true, the platform supports ECE IPv4 fragment matching."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceIpProto,1.3.6.1.4.1.5468.100.62.1.1.410,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceIpProto,"If true, the platform supports ECE IP protocol matching."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceSrcIp,1.3.6.1.4.1.5468.100.62.1.1.411,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceSrcIp,"If true, the platform supports ECE source IP address matching."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceDestIp,1.3.6.1.4.1.5468.100.62.1.1.412,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceDestIp,"If true, the platform supports ECE destination IP address matching."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceSrcPort,1.3.6.1.4.1.5468.100.62.1.1.413,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceSrcPort,"If true, the platform supports ECE source UDP/TCP port matching."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceDestPort,1.3.6.1.4.1.5468.100.62.1.1.414,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceDestPort,"If true, the platform supports ECE destination UDP/TCP port matching."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceRuleType,1.3.6.1.4.1.5468.100.62.1.1.415,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceRuleType,"If true, the platform supports ECE rule type."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceTxLookup,1.3.6.1.4.1.5468.100.62.1.1.416,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceTxLookup,"If true, the platform supports ECE egress lookup type."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceOtAddVid,1.3.6.1.4.1.5468.100.62.1.1.417,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceOtAddVid,"If true, the platform supports ECE outer tag VID."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEcePcpMode,1.3.6.1.4.1.5468.100.62.1.1.418,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEcePcpMode,"If true, the platform supports ECE PCP mode."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEcePcpDeiPreserve,1.3.6.1.4.1.5468.100.62.1.1.419,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEcePcpDeiPreserve,"If true, the platform supports ECE PCP/DEI preservation."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceDeiMode,1.3.6.1.4.1.5468.100.62.1.1.420,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceDeiMode,"If true, the platform supports ECE DEI mode."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceItAdd,1.3.6.1.4.1.5468.100.62.1.1.421,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceItAdd,"If true, the platform supports ECE inner tag adding."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEcePolicer,1.3.6.1.4.1.5468.100.62.1.1.422,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEcePolicer,"If true, the platform supports ECE policer mapping."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceCos,1.3.6.1.4.1.5468.100.62.1.1.423,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceCos,"If true, the platform supports ECE CoS mapping."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEceDp,1.3.6.1.4.1.5468.100.62.1.1.424,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEceDp,"If true, the platform supports ECE Drop Precedence mapping."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcPortHqos,1.3.6.1.4.1.5468.100.62.1.1.500,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEvcPortHqos,"If true, the platform supports (EVC, port) HQoS ID mapping."
switch,ML540M-EVC-MIB,ml540mEvcCapabilitiesHasEvcPortCounters,1.3.6.1.4.1.5468.100.62.1.1.501,scalar,boolean,TruthValue,,,read-only,no,no,evcCapabilitiesHasEvcPortCounters,"If true, the platform supports (EVC, port) counters."
switch,ML540M-EVC-MIB,ml540mEvcConfigInterfaceIfIndex,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,evcConfigInterfaceIfIndex,Logical interface index.
switch,ML540M-EVC-MIB,ml540mEvcConfigInterfaceKey,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.2,column,textual-convention,VTSSVcapKeyType,,,read-write,yes,no,evcConfigInterfaceKey,The key type for the basic ingress lookup. This object is only available if the capability object 'ml540mEvcCapabilitiesHasPortKey' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigInterfaceKeyAdv,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.3,column,textual-convention,VTSSVcapKeyType,,,read-write,yes,no,evcConfigInterfaceKeyAdv,The key type for the advanced ingress lookup. This object is only available if the capability object 'ml540mEvcCapabilitiesHasPortKey' is True.
switch,ML540M-EVC-MIB,ml540mEvcConfigInterfaceAddrMode,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.4,column,boolean,TruthValue,,,read-write,yes,no,evcConfigInterfaceAddrMode,"If false, the basic ingress lookup is based on SMAC/SIP. If true, the basic ingress lookup is based on DMAC/DIP. This object is only available if the"
switch,ML540M-EVC-MIB,ml540mEvcConfigInterfaceAddrModeAdv,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.5,column,boolean,TruthValue,,,read-write,yes,no,evcConfigInterfaceAddrModeAdv,"If false, the advanced ingress lookup is based on SMAC/SIP. If true, the advanced ingress lookup is based on DMAC/DIP. This object is only available i"
switch,ML540M-EVC-MIB,ml540mEvcConfigInterfaceDeiColoring,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.6,column,boolean,TruthValue,,,read-write,yes,no,evcConfigInterfaceDeiColoring,"If false, DEI coloring for the NNI port is enabled. If true, DEI coloring for the NNI port is disabled. This object is only available if the capabilit"
switch,ML540M-EVC-MIB,ml540mEvcConfigInterfaceInnerTag,1.3.6.1.4.1.5468.100.62.1.2.2.1.1.7,column,boolean,TruthValue,,,read-write,yes,no,evcConfigInterfaceInnerTag,"If false, the NNI port uses outer tag classification. If true, the NNI port uses inner tag classification. This object is only available if the capabi"
switch,ML540M-EVC-MIB,ml540mEvcConfigInterfaceL2cpIfIndex,1.3.6.1.4.1.5468.100.62.1.2.2.2.1.1,column,textual-convention,VTSSInterfaceIndex,,,not-accessible,no,yes,evcConfigInterfaceL2cpIfIndex,Logical interface index.
switch,ML540M-EVC-MIB,ml540mEvcConfigInterfaceL2cpL2cpId,1.3.6.1.4.1.5468.100.62.1.2.2.2.1.2,column,integer,,,,not-accessible,no,yes,evcConfigInterfaceL2cpL2cpId,L2CP ID.
switch,ML540M-EVC-MIB,ml540mEvcConfigInterfaceL2cpL2cpMode,1.3.6.1.4.1.5468.100.62.1.2.2.2.1.3,column,textual-convention,VTSSevcL2cpMode,,,read-write,yes,no,evcConfigInterfaceL2cpL2cpMode,The forwarding mode for the L2CP.
switch,ML540M-EVC-MIB,ml540mEvcConfigPolicerPolicerId,1.3.6.1.4.1.5468.100.62.1.2.3.1.1,column,integer,,,,not-accessible,no,yes,evcConfigPolicerPolicerId,"Policer ID, allowed range is [0,PolicerMax[."
switch,ML540M-EVC-MIB,ml540mEvcConfigPolicerEnable,1.3.6.1.4.1.5468.100.62.1.2.3.1.2,column,boolean,TruthValue,,,read-write,yes,no,evcConfigPolicerEnable,Enable or disable policer.
switch,ML540M-EVC-MIB,ml540mEvcConfigPolicerPolicerType,1.3.6.1.4.1.5468.100.62.1.2.3.1.3,column,textual-convention,VTSSevcPolicerType,,,read-write,yes,no,evcConfigPolicerPolicerType,The EVC policer type.
switch,ML540M-EVC-MIB,ml540mEvcConfigPolicerPolicerMode,1.3.6.1.4.1.5468.100.62.1.2.3.1.4,column,textual-convention,VTSSevcPolicerMode,,,read-write,yes,no,evcConfigPolicerPolicerMode,The EVC policer mode. Color-blind policing is only supported if HasPolicerColorBlind is true.
switch,ML540M-EVC-MIB,ml540mEvcConfigPolicerLineRate,1.3.6.1.4.1.5468.100.62.1.2.3.1.5,column,boolean,TruthValue,,,read-write,yes,no,evcConfigPolicerLineRate,Enable or disable line rate policing.
switch,ML540M-EVC-MIB,ml540mEvcConfigPolicerCir,1.3.6.1.4.1.5468.100.62.1.2.3.1.6,column,unsigned32,,kbps,description text,read-write,yes,no,evcConfigPolicerCir,Committed Information Rate in kbps.
switch,ML540M-EVC-MIB,ml540mEvcConfigPolicerCbs,1.3.6.1.4.1.5468.100.62.1.2.3.1.7,column,unsigned32,,bytes,description text,read-write,yes,no,evcConfigPolicerCbs,Committed Burst Size in bytes.
switch,ML540M-EVC-MIB,ml540mEvcConfigPolicerEir,1.3.6.1.4.1.5468.100.62.1.2.3.1.8,column,unsigned32,,kbps,description text,read-write,yes,no,evcConfigPolicerEir,Excess Information Rate in kbps.
switch,ML540M-EVC-MIB,ml540mEvcConfigPolicerEbs,1.3.6.1.4.1.5468.100.62.1.2.3.1.9,column,unsigned32,,bytes,description text,read-write,yes,no,evcConfigPolicerEbs,Excess Burst Size in bytes.
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcEvcId,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.1,column,integer,,,,not-accessible,no,yes,evcConfigEvcEvcId,"EVC ID, allowed range is [0,EvcMax[."
switch,ML540M-EVC-MIB,ml540mEvcConfigEvcVid,1.3.6.1.4.1.5468.100.62.1.2.4.1.1.2,column,textual-convention,VTSSUnsigned16,,,read-write,yes,no,evcConfigEvcVid,The VLAN ID used in the outer tag for the EVC.
